seed,sample_id,split,y0,y1,y2,y3,y4,y5,y6
2,buggy_380x2192effd72861e7c275a64e77e26b0fab2b33a7a_SafeMath_mod,train,0,0,0,1,0,0,0
2,0x4fc743fbfb4df9dc843a41f41db3f9a65a16ed46,train,0,0,0,0,0,0,0
2,0xbf32639b80f5be67654c3304b3928a6d4b9407e6,train,0,0,0,0,0,0,0
2,time_manipulation__buggy_43,train,0,0,0,0,0,1,0
2,arithmetic__buggy_48,train,0,1,0,0,0,0,0
2,overflow_single_tx0xf226e38c3007b3d974fc79bcf5a77750035436ee_SafeMath_div,train,0,1,0,0,0,0,0
2,0x68eb95dc9934e19b86687a10df8e364423240e94,train,0,0,0,0,0,0,0
2,0x524960d55174d912768678d8c606b4d50b79d7b10xe9b77a61841ba3aef2711ab6691e1ded4b3eb22e_KeenFutureToken_KeenFutureToken,train,0,0,0,0,0,0,1
2,reentrancy__buggy_44,train,0,0,0,0,1,0,0
2,timelock,train,0,1,0,0,0,0,0
2,buggy_260xc96df921009b790dffca412375251ed1a2b75c60_SafeMath_mod,train,0,0,0,0,0,0,1
2,access_control__buggy_280xf8d1254fc324d2e75a5a37f5bd4ca34a20ef460d_StandardToken_allowance,train,1,0,0,0,0,0,0
2,0xf36c6876ba6ec35bb0c004fc3a2879cb9586a173,train,0,0,0,0,0,0,0
2,0x1822126feedb4c7d61eecdbe3682fe61e91383d6,train,0,0,0,0,0,0,0
2,buggy_240x366cf49c6bc3986b20ecf4fd7c05f0c617332e8c_SafeMath_mod,train,1,0,0,0,0,0,0
2,token0x957b9dc190c4391a1e07352df34e1ec02077f1ec_SafeMath_max64,train,0,1,0,0,0,0,0
2,0xa46edd6a9a93feec36576ee5048146870ea2c3ae0x618737029ae07215dfc2c0b4204b8f91e9909366_InvestorWhiteList_isAllowed,train,0,0,0,0,0,0,1
2,time_manipulation__buggy_6,train,0,0,0,0,0,1,0
2,0xa512d49c8753c476bf5e9c87f6a11dbb71af054c,train,0,0,0,0,0,0,0
2,list_dos,train,0,0,1,0,0,0,0
2,buggy_400x3456cc70aa1576b00ae60d62459e75d294b8b52e_SafeMath_mul,train,0,0,0,1,0,0,0
2,ether_lotto0x091f601d7b6c0c8073d075a1847bafc6872559a4_Clue_balanceOf,train,0,0,0,0,0,1,0
2,0xaffdbbbdd400bb780dea5307b39187d1e9edc1cc,train,0,0,0,0,0,0,0
2,time_manipulation__buggy_9,train,0,0,0,0,0,1,0
2,lottopollo0x7a8246fd9072b9ed583c34993747b113da6d31d5_SHEX_,train,0,0,0,0,0,1,0
2,0x524960d55174d912768678d8c606b4d50b79d7b10x908c72de29d1e1c384616468428cdb64877232a3_StandardToken_balanceOf,train,0,0,0,0,0,0,1
2,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6,train,0,0,0,0,0,0,1
2,0xf2570186500a46986f3139f65afedc2afe4f445d0xb37a769b37224449d92aac57de379e1267cd3b00_SafeMath_div,train,0,0,0,0,0,0,1
2,buggy_430x63bcfa2aaf618662b76e58eae4ee410f933b47ac_SafeMath_mod,train,0,0,1,0,0,0,0
2,front_running__buggy_29,train,0,0,0,1,0,0,0
2,0x36a84dd5c8a606f44dc504aa3859b097083d631d,train,0,0,0,0,0,0,0
2,buggy_430x3e159b739864768ecc80945670d3292d9c5bb14e_STONToken_,train,0,0,0,0,0,0,1
2,0x7d5a7a974ea07bfedddc2a15297189089be071b6,train,0,0,0,0,0,0,0
2,0xe894d54dca59cb53fe9cbc5155093605c70682200x2e963aa99892c403039a93573a43607b547f5b88_SafeMath_div,train,0,0,0,0,0,0,1
2,access_control__buggy_19,train,1,0,0,0,0,0,0
2,time_manipulation__buggy_18,train,0,0,0,0,0,1,0
2,buggy_260x366cf49c6bc3986b20ecf4fd7c05f0c617332e8c_ERC721_balanceOf,train,0,1,0,0,0,0,0
2,buggy_400x6eaa66453b4b8d21be737891e1056a1e801ac264_BasicToken_balanceOf,train,0,1,0,0,0,0,0
2,0xd5967fed03e85d1cce44cab284695b41bc675b5c0x091f601d7b6c0c8073d075a1847bafc6872559a4_Clue_totalSupply,train,0,0,0,0,0,0,1
2,buggy_190x00fc270c9cc13e878ab5363d00354bebf6f05c15_VNXLU_decimals,train,0,0,1,0,0,0,0
2,access_control__buggy_49,train,1,0,0,0,0,0,0
2,buggy_230x75d2befc8d167cf8a6af89fdef944bb12bfb87b0_TronRegister_get,train,0,0,0,0,0,0,1
2,integer_overflow_multitx_multifunc_feasible0x7f9ccc73e75ad4e1b5d931dbe77c11328860ef47_StandardERC20_cap,train,0,1,0,0,0,0,0
2,buggy_380xf000ca9fbb684bfa2f5f8b36fdf222970fc93763_StandardToken_approve,train,0,1,0,0,0,0,0
2,buggy_190x06a6fc23e6ec8a2b2aeeefd70d772dc3d6b45010_SafeMath_div,train,0,0,0,1,0,0,0
2,dos__buggy_23,train,0,0,1,0,0,0,0
2,auction,train,0,0,1,0,0,0,0
2,buggy_270x18ae6bc100ac9ef701c14562e1b812393a86a8e8_Owned_acceptOwnership,train,0,1,0,0,0,0,0
2,buggy_320xbf8d8f1242b95dfbae532af6b0f4463905415cc1_SafeMath_mul,train,0,0,0,1,0,0,0
2,buggy_380xf7be3fefee60736b7602bb75d5d0c6bdc1a88222_DanpiaTestTokens_balanceOf,train,0,0,1,0,0,0,0
2,buggy_430x0ef987c2be871851176e46b098083b8f0fef4c17_SafeMath_mul,train,0,0,0,0,0,0,1
2,access_control__buggy_18,train,1,0,0,0,0,0,0
2,0x6020da0f7c1857dbe4431ec92a15cc318d933eaa,train,0,0,0,0,0,0,0
2,ERC20,train,0,0,0,1,0,0,0
2,0x3ca51bd89078145a8a16f09fc254677550bdb566,train,0,0,0,0,0,0,0
2,buggy_440x6c970e1c693829b96e8c82311a0c43a8c809df4c_SafeMath_div,train,0,1,0,0,0,0,0
2,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c0xf226e38c3007b3d974fc79bcf5a77750035436ee_SafeMath_div,train,0,0,0,0,0,0,1
2,lottopollo0x4726bf61c3a8df967b6f2c805659810e8d343218_Agriss_getBalanceOf,train,0,0,0,0,0,1,0
2,etherbank,train,0,0,0,0,1,0,0
2,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db40x51864bb857b8d4fef57d098e1364803fb66a023d_SafeMath_max256,train,0,0,0,0,0,0,1
2,0x304baed6911a22c95cf6fa7fe74525e28359a529,train,0,0,0,0,0,0,0
2,buggy_110x75c7626e1903bba8c1e429d6db5ea26600c6a248_SafeMath_mul,train,1,0,0,0,0,0,0
2,auction0xbfe760f6a6746a3bf51df942660c56cd9a94fa08_SafeMath_div,train,0,0,1,0,0,0,0
2,access_control__buggy_11,train,1,0,0,0,0,0,0
2,lottopollo0xd7408546678406f239410acc4f5ac5ca1b633ce5_DragonFarmer_getMyIceDragon,train,0,0,0,0,0,1,0
2,0x673a5fb0639d35ab6e157c1e6377d0096ab74128,train,0,0,0,0,0,0,0
2,time_manipulation__buggy_45,train,0,0,0,0,0,1,0
2,arithmetic__buggy_1,train,0,1,0,0,0,0,0
2,buggy_40x63bcfa2aaf618662b76e58eae4ee410f933b47ac_SafeMath_mul,train,0,0,0,1,0,0,0
2,reentrancy_dao0x866396fb9860e2e4ab6e795eba75052e2a6bceeb_SafeMath_div,train,0,0,0,0,1,0,0
2,timelock0x096035be1b555323969f613cd8402494b0178580_SafeMath_div,train,0,1,0,0,0,0,0
2,buggy_270xf14f67393bc32c8da791636ac67dc2907fc59605_Ownable_owner,train,1,0,0,0,0,0,0
2,uncheck__buggy_31,train,0,0,0,0,0,0,1
2,buggy_240x96d8a52bdbd8dac26763e13b0242d846888cacbf_Ownable_owner,train,0,0,0,0,0,0,1
2,simple_suicide0x07536201e0c4c7751c9cfed79f1bf5dba4772c9e_Sign_destroy,train,1,0,0,0,0,0,0
2,front_running__buggy_31,train,0,0,0,1,0,0,0
2,buggy_280xdcd85914b8ae28c1e62f1c488e1d968d5aaffe2b_TOPToken_transfer,train,0,0,0,0,0,1,0
2,buggy_30xcbf15fb8246f679f9df0135881cb29a3746f734b_ERC20_allowance,train,0,0,0,0,1,0,0
2,reentrancy__buggy_30,train,0,0,0,0,1,0,0
2,buggy_280xa2b5ceb15354343c6f7a1569ac250cdd9b0634ba_SafeMath_mod,train,1,0,0,0,0,0,0
2,buggy_280xd21ba1c2c0e8fbd236553efa39137165b3a68e75_SafeMath_div,train,0,0,0,0,1,0,0
2,buggy_30xc71ac06a50fa9a33e4308b44df45928d64a76a6d_SafeMath_div,train,0,0,0,0,0,0,1
2,buggy_400x36151737b45017234e9570cf9a1cac97138953c2_SafeMath_mod,train,0,1,0,0,0,0,0
2,buggy_30x94534caebd1887be3d57179728a670a3436bb443_SafeMath_div,train,0,1,0,0,0,0,0
2,multiowned_vulnerable0x166f1a7ecae00bd43876a25b10a63c575e05c0e7_Vera_totalSupply,train,1,0,0,0,0,0,0
2,integer_overflow_multitx_onefunc_feasible0xe382eb93c1838473a22d3c680b82ac29eb0094cc_SafeERC20_safeTransferFrom,train,0,1,0,0,0,0,0
2,buggy_430x193408ca0576b73156ed42a2ea7d6fd3f6507162_INFS_freezeAccount,train,0,0,1,0,0,0,0
2,buggy_20xce5114d7fa8361f0c088ee26fa3a5446c4a1f50b_Ownable_owner,train,0,1,0,0,0,0,0
2,buggy_440x6ee10c4c566166135c8de574ce63f583afc6d2b2_SafeMath_div,train,0,0,0,0,0,0,1
2,buggy_230x8b79656fc38a04044e495e22fad747126ca305c4_SafeMath_div,train,0,0,0,1,0,0,0
2,dos_simple,train,0,0,1,0,0,0,0
2,reentrance0x9e86da479dfdbc618d0a46759555154bdb06d06d_SafeMath_safeMul,train,0,0,0,0,1,0,0
2,0xf953990d2d8388bfca220141fad56e74d66184ac,train,0,0,0,0,0,0,0
2,front_running__buggy_48,train,0,0,0,1,0,0,0
2,buggy_400x26a96677aa1a4bcb7229f4825dad4835a1268d7c_SafeMath_mod,train,0,1,0,0,0,0,0
2,buggy_400x44e9ab4a3af1ccc8c1cfce6fc7d3e650373fc507_SafeMath_mul,train,1,0,0,0,0,0,0
2,arithmetic__buggy_16,train,0,1,0,0,0,0,0
2,access_control__buggy_33,train,1,0,0,0,0,0,0
2,buggy_40xb4450f8048dd4eaa6e24b6fdb4f8328b22b61bef_SafeMath_div,train,0,0,0,0,0,0,1
2,buggy_190x97472ce862fc811ecbed9f3123e1dbf55fe40c9b_BasicToken_balanceOf,train,0,0,0,0,0,0,1
2,ether_lotto0xa7fac98b27435c90b916950bbeed91c7dbfe3e44_SafeERC20_safeApprove,train,0,0,0,0,0,1,0
2,0xbaa3de6504690efb064420d89e871c27065cdd520xf79c2cc623c9317725712cf1b1b980464507a70a_BasicToken_totalSupply,train,0,0,0,0,0,0,1
2,buggy_40x5f5b176553e51171826d1a62e540bc30422c7717_SafeMath_div,train,0,0,0,1,0,0,0
2,insecure_transfer,train,0,1,0,0,0,0,0
2,buggy_40xebcd0ea69b0f2b9bb23021348e9e31517340073f_SafeMath_div,train,0,0,0,0,1,0,0
2,0x524960d55174d912768678d8c606b4d50b79d7b10x835a44027ee4e92bbd8874e5ede9e5148b069e96_AbstractToken_AbstractToken,train,0,0,0,0,0,0,1
2,buggy_40x06652f356e52681c07d1338bd13b2d80820a9286_Pausable_paused,train,0,1,0,0,0,0,0
2,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db40x489bd62059e03966af9bb17b1d06cf799dabf820_SafeMath_safeDiv,train,0,0,0,0,0,0,1
2,access_control__buggy_29,train,1,0,0,0,0,0,0
2,dos__buggy_20,train,0,0,1,0,0,0,0
2,buggy_30xc760721eb65aa6b0a634df6a008887c48813ff63_ERC20_allowance,train,1,0,0,0,0,0,0
2,0x7541b76cb60f4c60af330c208b0623b7f54bf615,train,0,0,0,0,1,0,0
2,integer_overflow_multitx_onefunc_feasible,train,0,1,0,0,0,0,0
2,0xa46edd6a9a93feec36576ee5048146870ea2c3ae0x1beb353fa1e215457ff16fceec07f7eab9f06565_EscrowWallet_Request,train,0,0,0,0,0,0,1
2,0x39cfd754c85023648bf003bea2dd498c5612abfa,train,0,0,0,0,0,0,1
2,0x5c55678808cbc78b90d2f763c56a0abd622908a0,train,0,0,0,0,0,0,0
2,0xf2570186500a46986f3139f65afedc2afe4f445d0x220629e75e528c38d918d2e26d9997314497e1b6_SafeMath_safeMul,train,0,0,0,0,0,0,1
2,simple_suicide0x1839864616602fee4d5cc7a6448dd257636c9a9a_AbstractToken_AbstractToken,train,1,0,0,0,0,0,0
2,0x89509d113b09b109a0ae2fb940091a60e8b73231,train,0,0,0,0,0,0,0
2,buggy_260x57652fc91f522f9eff0b38cdf1d51f5fb5764215_SafeMath_div,train,0,0,0,0,1,0,0
2,buggy_400xe80b90fdabcc18932e2bcda61df6010df69091c7_BasicToken_totalSupply,train,0,0,1,0,0,0,0
2,buggy_280xea9eb702499ba163599d80ccd01fbf5335f6b799_FixedSupplyToken_allowance,train,0,0,0,0,0,1,0
2,0x5199071825cc1d6cd019b0d7d42b08106f6cf16d,train,0,0,0,0,0,0,0
2,uncheck__buggy_23,train,0,0,0,0,0,0,1
2,0xd5967fed03e85d1cce44cab284695b41bc675b5c0xe9e4afe548256ba90ee7d63f24eac11250f67450_EtherealId_IsActive,train,0,0,0,0,0,0,1
2,auction0xc8e6cd948e3f6c586c9af12ea23c504d0933e19a_BasicToken_balanceOf,train,0,0,1,0,0,0,0
2,simple_suicide0x319e49a0a4213529f9a3a97ca67c32a04093e32c_ContractSendCreditCoins_sendCurrentPayment,train,1,0,0,0,0,0,0
2,0x5f5b176553e51171826d1a62e540bc30422c7717,train,0,0,0,0,0,0,0
2,lotto,train,0,0,0,0,0,0,1
2,buggy_40x5edf5432c6dc5b42c9ec01fa9443c3ac89ca9686_SafeMath_div,train,0,0,0,0,0,0,1
2,buggy_440xa31b1767e09f842ecfd4bc471fe44f830e3891aa_ERC20_totalSupply,train,0,0,0,0,0,0,1
2,0x2972d548497286d18e92b5fa1f8f9139e5653fd20xcec1077309f29d0553f7197c0de3c0baedd8dbea_SafeMath_div,train,0,0,0,0,0,0,1
2,access_control__buggy_15,train,1,0,0,0,0,0,0
2,0xec329ffc97d75fe03428ae155fc7793431487f63,train,0,0,0,0,0,0,1
2,0x85d960d4a22c1da47e9f1272ee02f5d023b562fe,train,0,0,0,0,0,0,0
2,access_control__buggy_22,train,1,0,0,0,0,0,0
2,buggy_400xf58ade053207657c1e014f896be86eef306ab430_MockOracle_price,train,0,0,0,1,0,0,0
2,access_control__buggy_34,train,1,0,0,0,0,0,0
2,eth_tx_order_dependence_minimal,train,0,0,0,1,0,0,0
2,buggy_380xff7a0282d23138dccb55334f1beced4b5ddffb1a_Ownable_owner,train,1,0,0,0,0,0,0
2,buggy_430xdbf0e893d7a24d36a80e95af1fbba3ad3c423b5e_ERC20_balanceOf,train,0,0,0,0,0,0,1
2,buggy_40x3456cc70aa1576b00ae60d62459e75d294b8b52e_AbstractToken_,train,1,0,0,0,0,0,0
2,0x44f920b8e9b703f87f52f22ac84a106ef464388c,train,0,0,0,0,0,0,0
2,0x22f004a328fdb5091376d8eaf83adc5bc2a33846,train,0,0,0,0,0,0,0
2,0xceec7aaa57e3a77c73a9954b9b7d5b32ab688318,train,0,0,0,0,0,0,0
2,buggy_140xb70e23a235eb97a5397261be9a85de73eba212c1_SafeMath_mod,train,0,0,0,1,0,0,0
2,integer_overflow_add,train,0,1,0,0,0,0,0
2,buggy_190xff02b17386f94da201cff84a6a7482ec2c452ef3_ERC20_allowance,train,1,0,0,0,0,0,0
2,buggy_110x230bd39c5fb6da9086596ec8c347f5d4a666ec06_SafeMath_safeMul,train,0,0,0,0,1,0,0
2,0xa1fceeff3acc57d257b917e30c4df661401d6431,train,0,0,0,0,0,0,1
2,0x133e9c0564dc1e6746fc7a3513d48198b96539a0,train,0,0,0,0,0,0,0
2,buggy_430x45c998a972e6449858206775d50f3925eb1e5b1b_ERC20_balanceOf,train,0,1,0,0,0,0,0
2,0x31c70e9a1bab16f47710e4b302c49998cfb36ef9,train,0,0,0,0,0,0,0
2,buggy_240xde0722169f3e94fa73e1b1ee1aa59b5a73b56bbd_HoloParkGamingToken_,train,0,1,0,0,0,0,0
2,buggy_140x11afe7fa792589dd1236257f99ba09f510460ad9_SafeMath_mul,train,0,0,0,1,0,0,0
2,buggy_380x931abd3732f7eada74190c8f89b46f8ba7103d54_SafeMath_mod,train,0,0,0,1,0,0,0
2,0x543a5514c5cd08dd08228f54fbc79ba9b5a47187,train,0,0,0,0,0,0,0
2,lottopollo,train,0,0,0,0,0,1,0
2,buggy_400x9cb79101f795287585843d71c1b0a33a0724c2bb_SafeMath_mod,train,0,0,0,1,0,0,0
2,buggy_150x095d7847945c6a496cad77bff0687a1bf367ec4a_AbstractToken_balanceOf,train,0,0,0,0,1,0,0
2,buggy_230x9d7bb267cca4c33caaa8dfe3ad05bf6b61eef538_SafeMath_mul,train,0,1,0,0,0,0,0
2,access_control__buggy_50,train,1,0,0,0,0,0,0
2,insecure_transfer0x2722690a68f97e3361b958eb0b1dedf39190f6ad_BlumeToken_,train,0,1,0,0,0,0,0
2,buggy_260x1145b0c70dbba351c52a8d25db9c3dbe1aec08b5_SafeMath_mul,train,0,0,0,0,0,0,1
2,integer_overflow_1,train,0,1,0,0,0,0,0
2,0x35972be96f011fd6a51f6090a856083078a44655,train,0,0,0,0,0,0,0
2,buggy_400x65450aab0617411e8ba14e96468bd847ceee739c_SafeMath_mul,train,0,0,0,0,0,0,1
2,reentrancy__buggy_17,train,0,0,0,0,1,0,0
2,arbitrary_location_write_simple,train,1,0,0,0,0,0,0
2,buggy_260x6ee10c4c566166135c8de574ce63f583afc6d2b2_WalletPausable_walletPausable,train,1,0,0,0,0,0,0
2,buggy_270x29c188b27b6b2134385f1eda2d1d8eff5446e0cf_SafeMath_div,train,0,0,0,0,0,0,1
2,etherbank0xe7121ff8c912047f144c53f68c4905afa3c946f1_BasicToken_balanceOf,train,0,0,0,0,1,0,0
2,buggy_380x831b1cf1387c388ed8eae955e895d90b2adb2244_SafeMath_mul,train,0,0,1,0,0,0,0
2,buggy_260xa5503c4227bf8c5fcbab84cece74009de5fc3e71_SafeMath_mul,train,0,0,0,0,0,0,1
2,0xf29ebe930a539a60279ace72c707cba851a57707,train,0,0,0,0,0,0,1
2,0xdea454c9c4ad408f324cc0ea382b2b7aad99640c,train,0,0,0,0,0,0,0
2,front_running__buggy_34,train,0,0,0,1,0,0,0
2,lotto0xef11dcd9f162207d4e751d9afbdea3cb78e6efc1_Ownable_Ownable,train,0,0,0,0,0,0,1
2,0xb37f18af15bafb869a065b61fc83cfc44ed9cc270x51864bb857b8d4fef57d098e1364803fb66a023d_SafeMath_min64,train,0,0,0,0,0,0,1
2,0x2972d548497286d18e92b5fa1f8f9139e5653fd20xb7a263d56605648ad054d4dc1aea24f244d7ba96_SafeMath_safeMul,train,0,0,0,0,0,0,1
2,odds_and_evens0x04390d3ce5c68d1dad9af7a84254225788e3d639_SafeMath_mod,train,0,0,0,1,0,0,0
2,buggy_280xc71ac06a50fa9a33e4308b44df45928d64a76a6d_SafeMath_mod,train,0,1,0,0,0,0,0
2,buggy_170x35b26197ba05fca755e7ff44253bbfa036fee5b4_SafeMath_mod,train,0,0,0,0,0,0,1
2,integer_overflow_10x4b33cd304467988a8ea1e5976bc1de3ad3ac782b_SafeMath_sub,train,0,1,0,0,0,0,0
2,buggy_110xa2dbb4808d9ec74dc548cae39d3660e57f189840_ERC20Detailed_decimals,train,0,0,1,0,0,0,0
2,front_running__buggy_23,train,0,0,0,1,0,0,0
2,time_manipulation__buggy_40,train,0,0,0,0,0,1,0
2,send_loop,train,0,0,1,0,0,0,0
2,0xe09b1ab8111c2729a76f16de96bc86a7af837928,train,0,0,0,0,0,0,1
2,buggy_280x13893f2a61c42e412624dabca9e5bd7b2ac5c5cf_FixedSupplyToken_allowance,train,0,1,0,0,0,0,0
2,buggy_40x2a3a07d241eda9d573a6b666e9fc359666cf7b39_SafeMath_mod,train,0,0,1,0,0,0,0
2,front_running__buggy_4,train,0,0,0,1,0,0,0
2,auction0xd7408546678406f239410acc4f5ac5ca1b633ce5_DragonFarmer_getMyNormalDragons,train,0,0,1,0,0,0,0
2,buggy_20x064240b9b3b069e4ead886d507b7431397b8a39b_SafeMath_mul,train,0,1,0,0,0,0,0
2,time_manipulation__buggy_14,train,0,0,0,0,0,1,0
2,buggy_400xcb8bc6a9b5575ed7ba1d3b9e15969211c214178c_BasicToken_balanceOf,train,0,0,0,1,0,0,0
2,front_running__buggy_45,train,0,0,0,1,0,0,0
2,0x104edd531d98e93def5d050ecbf10914a6fe1f89,train,0,0,0,0,0,0,0
2,access_control__buggy_24,train,1,0,0,0,0,0,0
2,0x002f06abe6995fd0ea4be011c53bfc989fa53ce0,train,0,0,0,0,0,0,0
2,dos__buggy_14,train,0,0,1,0,0,0,0
2,odds_and_evens0x6dd4e4aad29a40edd6a409b9c1625186c9855b4d_AbstractToken_AbstractToken,train,0,0,0,1,0,0,0
2,front_running__buggy_49,train,0,0,0,1,0,0,0
2,time_manipulation__buggy_47,train,0,0,0,0,0,1,0
2,0x5aaefe84e0fb3dd1f0fcff6fa7468124986b91bd,train,0,0,0,0,0,0,0
2,0xd648801ac646e5b6c1c8f403218b80e0d275274d,train,0,0,0,0,0,0,0
2,buggy_440x35b26197ba05fca755e7ff44253bbfa036fee5b4_SafeMath_mod,train,1,0,0,0,0,0,0
2,buggy_110x3e9057b739b005c577cefd45e9a77cf969ec845c_ERC20_balanceOf,train,0,0,1,0,0,0,0
2,access_control__buggy_38,train,1,0,0,0,0,0,0
2,timelock0x58c60fdba15376c44699c2858a498ac159ffd8cb_GigsToken_allowance,train,0,1,0,0,0,0,0
2,dos_address0x6adf9e666e3e85876b1ba25edb31799faad8417b_Free_Ether_A_Day_Funds_Return_,train,0,0,1,0,0,0,0
2,0x1ce00ddca2854ff2ddc7962575c49d2ba9c1243a,train,0,0,0,0,0,0,0
2,time_manipulation__buggy_19,train,0,0,0,0,0,1,0
2,time_manipulation__buggy_28,train,0,0,0,0,0,1,0
2,buggy_40x06a6fc23e6ec8a2b2aeeefd70d772dc3d6b45010_SafeMath_div,train,1,0,0,0,0,0,0
2,front_running__buggy_230xcda50305e75b01894dad90be684eb2d6f1c5b0e7_SafeMath_mul,train,0,0,0,1,0,0,0
2,buggy_380x535bfc6883442f2ebe26171c2716cb25b623792c_DissolutionToken_balanceOf,train,1,0,0,0,0,0,0
2,dos__buggy_47,train,0,0,1,0,0,0,0
2,buggy_280x109e726df6f2fe1aaf0ca306e1582d305614075b_SafeMath_mul,train,0,0,0,0,1,0,0
2,reentrancy__buggy_26,train,0,0,0,0,1,0,0
2,arithmetic__buggy_20,train,0,1,0,0,0,0,0
2,buggy_380x459c780413b46552e2314f5840cab416e4b689af_CalegariToken_,train,0,0,0,0,0,0,1
2,buggy_430xe742ced94eee2c425b999fe5b5b76ff2c4fc9dfc_InchWormToken_,train,0,1,0,0,0,0,0
2,buggy_30xbf8d8f1242b95dfbae532af6b0f4463905415cc1_ERC20_balanceOf,train,0,0,0,1,0,0,0
2,buggy_320x4527a3b4a8a150403090a99b87effc96f2195047_SafeMath_safeDiv,train,0,0,0,1,0,0,0
2,dos__buggy_15,train,0,0,1,0,0,0,0
2,uncheck__buggy_16,train,0,0,0,0,0,0,1
2,buggy_440xbf8d8f1242b95dfbae532af6b0f4463905415cc1_ERC20_balanceOf,train,0,1,0,0,0,0,0
2,buggy_240x46cc7ec70746f4cbd56ce5fa9bb7d648398eaa5c_SafeMath_mul,train,1,0,0,0,0,0,0
2,0x2a24e8e824d4e92f397008c99dc9469e0c4c40cf,train,0,0,0,0,0,0,0
2,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc90xf0f9f4d63b7dd586e6b07806b0f39cc9cd7e9490_BasicToken_totalSupply,train,0,0,0,0,0,0,1
2,buggy_110x29fb4cee43155baab885897f0e96b1f0572a1e86_SafeERC20_safeTransferFrom,train,0,0,1,0,0,0,0
2,buggy_140x00fc270c9cc13e878ab5363d00354bebf6f05c15_Owned_acceptOwnership,train,0,0,1,0,0,0,0
2,front_running__buggy_14,train,0,0,0,1,0,0,0
2,0xbaa3de6504690efb064420d89e871c27065cdd52,train,0,0,0,0,0,0,1
2,buggy_110x2781246fe707bb15cee3e5ea354e2154a2877b16_ERC20_totalSupply,train,1,0,0,0,0,0,0
2,0xf29ebe930a539a60279ace72c707cba851a577070x388e1a3249a93932ee9c84b8fecde2a0492228f9_ERC20_balanceOf,train,0,0,0,0,0,0,1
2,ether_lotto0xca9e21e709aea8e274c98304f75bb5e1e096626c_JPThor_allowance,train,0,0,0,0,0,1,0
2,reentrancy__buggy_47,train,0,0,0,0,1,0,0
2,buggy_430x8efc4b144da218886201a77e2f94c17b3a5b779a_SafeMath_mul,train,0,0,1,0,0,0,0
2,buggy_110xa5b91fbfec2f9a708592f9cd3c9e20becdfcb816_VIPToken_balanceOf,train,1,0,0,0,0,0,0
2,buggy_230x5ac203c782fe5b74ece9cb4ed13b0597bb5c872e_SafeMath_mod,train,0,1,0,0,0,0,0
2,buggy_30xdc3f9f3301194139e9398967547ca3b6322a34cd_ERC20_balanceOf,train,0,0,0,0,1,0,0
2,0x2682762d9830ace22218c7bd51d19e5757ec3f03,train,0,0,0,0,0,0,0
2,front_running__buggy_15,train,0,0,0,1,0,0,0
2,insecure_transfer0x908c72de29d1e1c384616468428cdb64877232a3_CoinXExchange_decimals,train,0,1,0,0,0,0,0
2,buggy_400x57ffa14de96e7a761750fdf41c9496214a6dca2a_SafeMath_mod,train,0,0,0,0,0,0,1
2,buggy_150x94534caebd1887be3d57179728a670a3436bb443_BasicToken_totalSupply,train,0,0,0,0,1,0,0
2,buggy_110xb03e9255f4aff415f458a399eb22d965ee5fd729_Bee_die,train,0,0,0,0,1,0,0
2,buggy_40xf7be3fefee60736b7602bb75d5d0c6bdc1a88222_DanpiaTestTokens_allowance,train,0,0,0,0,0,0,1
2,reentrancy_dao0x76d376f1da5335b83d0d16870053b6533d1b18c8_Ownable_owner,train,0,0,0,0,1,0,0
2,BECToken,train,0,1,0,0,0,0,0
2,reentrancy_bonus,train,0,0,0,0,1,0,0
2,spank_chain_payment,train,0,0,0,0,1,0,0
2,buggy_440xa562dc7657c333cac710175ae658ffa6f9414bbc_SafeMath_mul,train,0,1,0,0,0,0,0
2,integer_overflow_mapping_sym_10xbea81fde2822b74674fac9fc743193358c6bb792_Ownable_Ownable,train,0,1,0,0,0,0,0
2,0x7f9ccc73e75ad4e1b5d931dbe77c11328860ef47,train,0,0,0,0,0,0,0
2,front_running__buggy_28,train,0,0,0,1,0,0,0
2,buggy_110x42f2d09a9471cc2cf0092e5c1aa55aa099041519_SafeMath_mul,train,0,0,0,1,0,0,0
2,0x65c74fc2dd37788c8ecbafbc8518f5d794152ce4,train,0,0,0,0,0,0,0
2,buggy_20x095d7847945c6a496cad77bff0687a1bf367ec4a_ALTYN_totalSupply,train,0,0,0,1,0,0,0
2,odds_and_evens0x7c8db6eefa66f5fca3343bd10f7d4932b0c152f7_GigsToken_allowance,train,0,0,0,1,0,0,0
2,0xb110e378ea8b83dd52d1c5a810a5dcf99bbc96ae,train,0,0,0,0,0,0,0
2,uncheck__buggy_50,train,0,0,0,0,0,0,1
2,arithmetic__buggy_6,train,0,1,0,0,0,0,0
2,buggy_280x2c72ee35637cb6df00f8c07595b564a05f667006_SafeMath_mod,train,0,0,1,0,0,0,0
2,buggy_240x420167d87d35c3a249b32ef6225872fbd9ab85d2_SafeMath_mod,train,0,1,0,0,0,0,0
2,reentrancy__buggy_6,train,0,0,0,0,1,0,0
